amount,location,merchant_type,device_type,time_of_transaction,is_fraud
61.441148834282885,Chicago,Electronics,Mobile,20,0.0
39.375714107848026,Chicago,Electronics,Mobile,8,0.0
53.41730876255884,Chicago,Restaurant,Mobile,19,0.0
62.77184917554748,Houston,Restaurant,Mobile,11,0.0
47.04794827402662,New York,Restaurant,Mobile,17,0.0
79.89876454906472,Houston,Retail,Mobile,18,0.0
86.93273992095331,New York,Online,Mobile,20,0.0
46.500804866091826,New York,Electronics,Mobile,8,0.0
39.22316287614524,Houston,Online,Tablet,14,0.0
45.470422161969466,Houston,Retail,Mobile,9,0.0
39.81573274801731,Phoenix,Electronics,Tablet,7,0.0
34.182012366648934,New York,Electronics,Mobile,13,0.0
28.89784649039101,Phoenix,Electronics,Mobile,20,0.0
51.70636285130048,Chicago,Retail,Mobile,13,0.0
59.45260691686811,Los Angeles,Electronics,Mobile,20,0.0
57.583062374522484,Los Angeles,Grocery,Mobile,22,0.0
36.84330892295726,New York,Retail,Desktop,17,0.0
73.58594368127653,New York,Retail,Tablet,7,0.0
49.85910029038891,Phoenix,Electronics,Mobile,14,0.0
40.523213058581675,Chicago,Retail,Mobile,14,0.0
26.976925268942615,Los Angeles,Retail,Mobile,15,0.0
48.717233068140146,Los Angeles,Online,Mobile,21,0.0
70.78223574840537,Chicago,Grocery,Desktop,11,0.0
23.5508408651286,Los Angeles,Retail,Desktop,20,0.0
70.43030785563728,Los Angeles,Retail,Mobile,14,0.0
52.22745203680105,Los Angeles,Grocery,Mobile,18,0.0
47.91101562925057,Phoenix,Online,Mobile,10,0.0
15.932351212896904,Los Angeles,Grocery,Mobile,8,0.0
55.93151090281523,New York,Electronics,Mobile,12,0.0
74.6950382808959,Los Angeles,Grocery,Mobile,16,0.0
36.154993414682075,Chicago,Online,Mobile,20,0.0
59.6052100281185,Houston,Electronics,Desktop,15,0.0
55.93969346466372,Chicago,Restaurant,Mobile,7,0.0
22.39797083570217,Houston,Grocery,Tablet,21,0.0
54.839245431320684,New York,Grocery,Desktop,21,0.0
43.44675706804463,Los Angeles,Restaurant,Mobile,12,0.0
71.36758667388033,Phoenix,Retail,Mobile,9,0.0
57.68404144011793,Houston,Restaurant,Mobile,17,0.0
89.83106604409468,Los Angeles,Grocery,Desktop,7,0.0
4004.6660431824957,International_B,Crypto,Desktop,4,1.0
49.878581769202135,Phoenix,Grocery,Mobile,8,0.0
70.58311274651288,Chicago,Electronics,Mobile,8,0.0
56.68352834489795,Los Angeles,Online,Mobile,20,0.0
57.98446245210559,Phoenix,Retail,Mobile,15,0.0
42.00727628770795,New York,Restaurant,Mobile,21,0.0
45.53068035256295,New York,Online,Desktop,8,0.0
48.06573776259215,Chicago,Online,Mobile,12,0.0
60.88440704680694,New York,Online,Mobile,20,0.0
60.42244856758677,Phoenix,Grocery,Mobile,7,0.0
47.251029707446165,Phoenix,Grocery,Mobile,17,0.0
62.064950011427875,Los Angeles,Restaurant,Mobile,10,0.0
71.30343931428773,Houston,Online,Mobile,18,0.0
14.825210271537713,Houston,Grocery,Mobile,22,0.0
76.34788131268651,Phoenix,Retail,Mobile,14,0.0
24.99184532060565,Los Angeles,Restaurant,Mobile,10,0.0
28.378869191834752,Houston,Retail,Desktop,9,0.0
42.0754064379648,Phoenix,Online,Tablet,9,0.0
51.51389880010187,Phoenix,Grocery,Mobile,17,0.0
50.30365885080866,Los Angeles,Electronics,Mobile,8,0.0
62.39477569405737,Houston,Restaurant,Mobile,7,0.0
27.885906630281283,Los Angeles,Online,Mobile,12,0.0
48.205286114255465,Phoenix,Retail,Mobile,11,0.0
45.68078959299535,Chicago,Retail,Mobile,20,0.0
31.033039915515985,Chicago,Restaurant,Mobile,8,0.0
54.46306109495394,Los Angeles,Grocery,Mobile,8,0.0
37.83546985110482,Chicago,Restaurant,Mobile,10,0.0
24.188771561075626,Chicago,Grocery,Tablet,11,0.0
66.7893700903681,Los Angeles,Retail,Tablet,15,0.0
61.76634412969153,New York,Electronics,Mobile,18,0.0
48.96954142950708,Phoenix,Retail,Mobile,19,0.0
20.461501449361972,Phoenix,Restaurant,Desktop,11,0.0
46.54745400118361,Los Angeles,Grocery,Mobile,19,0.0
39.413357751032585,Houston,Online,Desktop,18,0.0
91.50801597290878,New York,Electronics,Mobile,14,0.0
76.82951831061763,Houston,Grocery,Mobile,11,0.0
27.39592550652152,New York,Restaurant,Mobile,18,0.0
82.17561711468747,Chicago,Restaurant,Mobile,20,0.0
18.376185959357333,New York,Electronics,Mobile,12,0.0
59.11808390341405,Phoenix,Restaurant,Mobile,19,0.0
21.563786665163125,Phoenix,Online,Desktop,18,0.0
45.70157939422529,New York,Grocery,Mobile,21,0.0
61.828843035037096,Los Angeles,Online,Mobile,20,0.0
85.95373053699045,Phoenix,Online,Mobile,19,0.0
2808.6430088366287,International_B,Luxury,Desktop,2,1.0
63.118015530595216,New York,Online,Mobile,12,0.0
73.18659606728497,Houston,Retail,Mobile,7,0.0
3661.55694867207,International_A,Luxury,Desktop,1,1.0
71.40300476632855,Phoenix,Online,Mobile,7,0.0
70.50218305163547,Phoenix,Restaurant,Desktop,19,0.0
48.078802005507,Phoenix,Grocery,Mobile,13,0.0
58.93745001605396,Houston,Online,Mobile,6,0.0
61.11208932006897,New York,Restaurant,Mobile,9,0.0
49.542638754022356,Chicago,Grocery,Desktop,12,0.0
3786.667647603707,International_A,Luxury,Desktop,4,1.0
69.00615183947151,Chicago,Online,Tablet,20,0.0
42.00201875737726,Phoenix,Grocery,Tablet,18,0.0
51.11727879688994,Chicago,Electronics,Tablet,14,0.0
60.667184894108985,Los Angeles,Restaurant,Desktop,7,0.0
62.30734968026107,Chicago,Restaurant,Mobile,18,0.0
46.26256711677282,New York,Electronics,Desktop,18,0.0
48.76471600279742,New York,Electronics,Mobile,15,0.0
37.41473212614423,Chicago,Electronics,Mobile,20,0.0
56.64628023959183,Phoenix,Grocery,Mobile,12,0.0
46.294246822445835,New York,Electronics,Mobile,14,0.0
40.711914753812245,New York,Electronics,Mobile,16,0.0
53.78959642442161,New York,Grocery,Mobile,17,0.0
69.70899371230436,Phoenix,Online,Mobile,11,0.0
26.21176214265344,New York,Electronics,Mobile,15,0.0
88.08273179146013,Phoenix,Restaurant,Mobile,9,0.0
92.44312394025266,Houston,Grocery,Mobile,9,0.0
59.78749122455836,New York,Restaurant,Mobile,7,0.0
56.21815131196009,Houston,Grocery,Mobile,12,0.0
65.79839444361704,New York,Retail,Mobile,11,0.0
50.56636752260923,Chicago,Electronics,Mobile,13,0.0
29.29515355161252,Chicago,Retail,Mobile,8,0.0
68.99108270882647,Houston,Online,Desktop,6,0.0
58.726473393480646,Los Angeles,Grocery,Mobile,11,0.0
51.941550986960806,Houston,Restaurant,Mobile,6,0.0
41.730696777534476,Phoenix,Grocery,Tablet,20,0.0
16.253113057785797,New York,Retail,Mobile,19,0.0
26.980128451553945,New York,Electronics,Mobile,12,0.0
37.92029626568359,Los Angeles,Retail,Mobile,8,0.0
32.856848871674345,Phoenix,Online,Mobile,17,0.0
48.25129342445638,Los Angeles,Restaurant,Tablet,7,0.0
9.653224037551773,Phoenix,Restaurant,Mobile,9,0.0
57.63870904463107,Los Angeles,Online,Tablet,6,0.0
90.8413930585576,Chicago,Electronics,Mobile,11,0.0
54.265874147458774,New York,Electronics,Mobile,17,0.0
38.98896136583025,Chicago,Grocery,Mobile,18,0.0
61.06298312758418,Houston,Electronics,Mobile,11,0.0
74.01063316947744,Houston,Restaurant,Mobile,9,0.0
85.92721645853928,Phoenix,Electronics,Desktop,12,0.0
72.88586137119879,Phoenix,Online,Mobile,18,0.0
37.368445416693376,Houston,Electronics,Mobile,17,0.0
69.35652048050409,Phoenix,Retail,Mobile,9,0.0
50.31236667899206,Los Angeles,Grocery,Desktop,20,0.0
48.32564080301576,Houston,Restaurant,Mobile,14,0.0
61.85053898402366,New York,Online,Mobile,9,0.0
32.17615549169425,Phoenix,Restaurant,Mobile,16,0.0
37.09760490789751,Houston,Grocery,Tablet,6,0.0
55.58043051540678,Los Angeles,Online,Desktop,11,0.0
23.479046278359235,Houston,Electronics,Mobile,8,0.0
2642.977871341567,International_B,Luxury,Desktop,3,1.0
4209.161231925444,International_B,Luxury,Unknown,1,1.0
21.540501494766538,Phoenix,Online,Mobile,17,0.0
71.07604104069806,Houston,Retail,Mobile,21,0.0
62.890369832905826,Houston,Restaurant,Mobile,12,0.0
40.38332420976042,Chicago,Restaurant,Mobile,15,0.0
63.43889215628995,Houston,Retail,Tablet,6,0.0
87.52341678431773,Los Angeles,Retail,Mobile,18,0.0
63.046123032204605,New York,Electronics,Tablet,22,0.0
46.623565536199784,Phoenix,Electronics,Tablet,12,0.0
49.1435323737685,Chicago,Restaurant,Mobile,15,0.0
64.92507132054442,Los Angeles,Restaurant,Desktop,13,0.0
26.85766762573458,Chicago,Online,Mobile,18,0.0
38.833964921079385,New York,Electronics,Mobile,12,0.0
87.6231413888118,Houston,Online,Mobile,16,0.0
63.24103669516946,Houston,Electronics,Mobile,19,0.0
12.654696148165037,Houston,Retail,Mobile,19,0.0
4990.022772694005,International_B,Luxury,Desktop,2,1.0
3867.1921172158095,International_A,Luxury,Unknown,3,1.0
16.542121973768516,Chicago,Grocery,Mobile,18,0.0
53.73533528954157,New York,Online,Mobile,7,0.0
1.0,Chicago,Grocery,Desktop,16,0.0
34.92070822266648,New York,Retail,Tablet,6,0.0
3485.188136867156,International_B,Crypto,Desktop,1,1.0
90.2454089140153,New York,Online,Mobile,22,0.0
63.376802610924365,Phoenix,Electronics,Mobile,12,0.0
79.07068154314634,Los Angeles,Retail,Mobile,16,0.0
40.364680578130496,Chicago,Electronics,Mobile,16,0.0
67.23272248995889,Chicago,Electronics,Tablet,8,0.0
55.89942911417643,Houston,Online,Tablet,20,0.0
27.954157003271533,Phoenix,Electronics,Mobile,20,0.0
40.55818844605746,Chicago,Retail,Mobile,19,0.0
64.12157827630263,New York,Grocery,Mobile,12,0.0
37.24520031497368,Phoenix,Online,Tablet,12,0.0
18.356464733077456,Houston,Retail,Mobile,6,0.0
49.37882134258196,Chicago,Online,Mobile,6,0.0
40.484091119901976,Los Angeles,Online,Desktop,9,0.0
18.58998792753646,New York,Grocery,Mobile,21,0.0
33.50775499130478,New York,Online,Mobile,19,0.0
42.851091543791455,Chicago,Online,Mobile,21,0.0
50.01365637914965,Houston,Retail,Mobile,11,0.0
50.96169893322764,New York,Retail,Mobile,21,0.0
1995.9330649260569,International_B,Crypto,Desktop,1,1.0
73.63135432838293,Chicago,Electronics,Tablet,20,0.0
43.81581845900273,Los Angeles,Grocery,Desktop,13,0.0
38.52796454206198,Houston,Electronics,Mobile,22,0.0
39.382624541593586,Houston,Online,Mobile,13,0.0
34.54681109458352,Phoenix,Electronics,Mobile,14,0.0
81.97294341009433,Houston,Retail,Mobile,17,0.0
31.907712500124678,New York,Retail,Mobile,16,0.0
52.46156403312362,New York,Retail,Mobile,11,0.0
54.62891845051145,Houston,Grocery,Desktop,20,0.0
35.81958084739019,New York,Grocery,Mobile,10,0.0
44.94473489807629,Houston,Online,Mobile,16,0.0
51.63748278772645,New York,Retail,Mobile,15,0.0
42.79921462486035,Houston,Grocery,Mobile,13,0.0
11.839957257533847,Los Angeles,Grocery,Mobile,20,0.0
62.6556373221257,Houston,Electronics,Mobile,16,0.0
45.31184399367356,Houston,Grocery,Mobile,11,0.0
53.628532402279426,New York,Electronics,Mobile,10,0.0
43.977926088214225,New York,Online,Mobile,7,0.0
61.41781021386334,Chicago,Online,Mobile,15,0.0
64.25424057722662,Phoenix,Electronics,Mobile,6,0.0
49.619675841946226,Chicago,Retail,Mobile,19,0.0
40.23047839779281,New York,Retail,Tablet,17,0.0
51.52010782824823,Chicago,Online,Desktop,21,0.0
53.16178450646369,Phoenix,Grocery,Mobile,10,0.0
112.19837112010723,Chicago,Online,Mobile,14,0.0
50.2518480156359,Phoenix,Electronics,Tablet,21,0.0
50.90982952661504,Los Angeles,Restaurant,Desktop,22,0.0
59.785090701526556,New York,Retail,Mobile,15,0.0
22.683516891691223,Chicago,Restaurant,Mobile,16,0.0
80.99868810035079,Chicago,Restaurant,Mobile,12,0.0
47.854704683781165,Chicago,Retail,Desktop,13,0.0
71.1424445243783,Phoenix,Grocery,Mobile,14,0.0
37.48645425007575,Los Angeles,Retail,Mobile,16,0.0
56.26264280026311,Chicago,Electronics,Mobile,18,0.0
48.14111586772823,Houston,Retail,Tablet,13,0.0
46.12347722454393,Phoenix,Retail,Mobile,21,0.0
74.92170384995258,Houston,Restaurant,Desktop,7,0.0
59.07017425108935,New York,Restaurant,Mobile,20,0.0
25.164788490367513,New York,Online,Mobile,22,0.0
4444.476673451085,International_B,Luxury,Unknown,3,1.0
46.286820466723654,New York,Retail,Desktop,14,0.0
77.72698794525687,Phoenix,Restaurant,Mobile,22,0.0
48.56797481171872,Houston,Restaurant,Tablet,13,0.0
20.72970103735763,Chicago,Grocery,Mobile,13,0.0
1.5224134674208685,Phoenix,Online,Mobile,7,0.0
111.57761616910476,Los Angeles,Retail,Mobile,13,0.0
38.328013473079906,Chicago,Restaurant,Mobile,14,0.0
84.05029316259211,Chicago,Retail,Mobile,18,0.0
1675.9254768887133,International_B,Luxury,Desktop,0,1.0
47.31382517058904,Houston,Retail,Desktop,11,0.0
51.71786012586661,Chicago,Restaurant,Mobile,7,0.0
12.12770666092429,Chicago,Grocery,Mobile,19,0.0
48.02220693617715,Chicago,Online,Mobile,14,0.0
42.28654738044304,Los Angeles,Grocery,Desktop,7,0.0
9.275589942881268,Houston,Retail,Mobile,17,0.0
24.96921151619112,Phoenix,Retail,Mobile,20,0.0
33.63558633533055,Houston,Restaurant,Mobile,20,0.0
27.478920781778996,Los Angeles,Grocery,Mobile,16,0.0
3594.9036139015147,International_B,Crypto,Unknown,2,1.0
84.99167808410841,Chicago,Online,Desktop,12,0.0
54.657361748537966,Chicago,Restaurant,Mobile,15,0.0
1239.6487035235232,International_B,Luxury,Desktop,4,1.0
38.33845122862123,Phoenix,Electronics,Mobile,13,0.0
33.88259867007622,Chicago,Retail,Mobile,22,0.0
13.960391248399603,Houston,Restaurant,Mobile,14,0.0
91.48165339499947,Phoenix,Online,Mobile,17,0.0
47.37486065815391,Chicago,Retail,Mobile,7,0.0
30.43254444769936,Chicago,Restaurant,Mobile,16,0.0
1376.7698283325487,International_A,Luxury,Unknown,1,1.0
40.139981306823344,Houston,Electronics,Mobile,16,0.0
91.8639586441989,Houston,Grocery,Mobile,20,0.0
65.80743792103422,Phoenix,Retail,Mobile,16,0.0
59.33341963932162,Chicago,Retail,Mobile,18,0.0
25.77967600475087,New York,Retail,Mobile,8,0.0
60.17450046459868,New York,Grocery,Mobile,22,0.0
61.31019291263088,New York,Grocery,Mobile,22,0.0
4190.0941897664225,International_A,Crypto,Unknown,3,1.0
41.2053788345165,Phoenix,Restaurant,Mobile,21,0.0
35.76053545482154,Los Angeles,Restaurant,Mobile,10,0.0
38.086774119130155,Los Angeles,Electronics,Tablet,10,0.0
49.517498257799936,Chicago,Grocery,Mobile,20,0.0
56.58213557420259,Los Angeles,Restaurant,Mobile,8,0.0
28.052633620578668,New York,Retail,Tablet,17,0.0
39.83719604705378,Houston,Electronics,Desktop,9,0.0
70.15027379673845,New York,Retail,Mobile,22,0.0
46.11461736042961,Los Angeles,Restaurant,Mobile,10,0.0
71.16848973699176,Los Angeles,Grocery,Mobile,22,0.0
29.80538590580125,Chicago,Retail,Mobile,17,0.0
84.23416960284686,Chicago,Restaurant,Mobile,11,0.0
68.90423069222967,Los Angeles,Retail,Mobile,9,0.0
62.07581040555788,Los Angeles,Grocery,Mobile,19,0.0
46.26057394029108,New York,Grocery,Mobile,8,0.0
70.60566908063684,New York,Electronics,Desktop,21,0.0
24.340155516228606,Los Angeles,Grocery,Mobile,13,0.0
53.80847779850116,Houston,Retail,Mobile,20,0.0
63.318485041089225,Phoenix,Electronics,Mobile,18,0.0
89.52881169030971,Los Angeles,Electronics,Desktop,18,0.0
64.09013079649446,Phoenix,Retail,Mobile,13,0.0
74.76566142867271,Houston,Electronics,Mobile,21,0.0
82.78233610888135,Phoenix,Retail,Tablet,8,0.0
61.74783399612025,Phoenix,Grocery,Mobile,8,0.0
62.6944293712354,Houston,Restaurant,Mobile,9,0.0
17.239418851279666,Houston,Retail,Mobile,12,0.0
80.22309860494695,New York,Electronics,Mobile,6,0.0
60.06180737247494,Houston,Grocery,Mobile,7,0.0
41.86229510991251,Houston,Grocery,Tablet,14,0.0
4847.381618107338,International_A,Luxury,Unknown,4,1.0
46.83389043980672,Phoenix,Restaurant,Mobile,18,0.0
3179.421028477208,International_A,Crypto,Desktop,2,1.0
35.26459728104756,New York,Restaurant,Mobile,10,0.0
42.16702865156418,Chicago,Electronics,Tablet,8,0.0
51.95340753496671,Houston,Electronics,Mobile,18,0.0
72.98546652571352,Los Angeles,Grocery,Tablet,8,0.0
24.015672731083516,Chicago,Electronics,Desktop,10,0.0
36.63711828922012,Phoenix,Grocery,Mobile,19,0.0
86.52019427093873,Chicago,Restaurant,Mobile,19,0.0
67.38312128778546,Los Angeles,Online,Mobile,13,0.0
62.44414288086804,Los Angeles,Retail,Mobile,9,0.0
52.17119411553046,Chicago,Online,Mobile,9,0.0
25.217858486921983,Chicago,Restaurant,Mobile,14,0.0
43.14570966946461,New York,Grocery,Mobile,18,0.0
39.06639830825469,Chicago,Grocery,Mobile,7,0.0
12.468945879162519,Houston,Restaurant,Mobile,8,0.0
24.848442821707675,New York,Electronics,Mobile,18,0.0
32.3849182079454,Chicago,Online,Mobile,8,0.0
15.375973931101491,Los Angeles,Retail,Tablet,16,0.0
4.076380937255237,Phoenix,Online,Mobile,12,0.0
60.0356547233509,New York,Grocery,Mobile,17,0.0
57.227912110168276,Los Angeles,Online,Mobile,12,0.0
5.6139925450493,New York,Restaurant,Mobile,8,0.0
59.730032876524035,Chicago,Online,Mobile,20,0.0
67.75310851747672,Los Angeles,Online,Desktop,13,0.0
52.68592994495586,New York,Electronics,Tablet,14,0.0
57.12505577412167,Phoenix,Restaurant,Mobile,9,0.0
41.912051536320774,Chicago,Grocery,Mobile,17,0.0
59.653757744184254,Phoenix,Grocery,Tablet,22,0.0
40.12486833677375,Phoenix,Grocery,Mobile,12,0.0
59.64497905361314,Phoenix,Online,Mobile,9,0.0
3618.0578669684687,International_B,Crypto,Unknown,2,1.0
20.559258539464167,Chicago,Grocery,Mobile,12,0.0
24.233847650729246,New York,Restaurant,Mobile,13,0.0
30.013955354101785,Phoenix,Restaurant,Mobile,17,0.0
29.077578298749916,New York,Electronics,Desktop,17,0.0
52.97334914404223,Phoenix,Retail,Desktop,9,0.0
38.071771840622404,Phoenix,Restaurant,Mobile,17,0.0
61.90981795278515,New York,Restaurant,Mobile,8,0.0
51.683364603713926,Phoenix,Retail,Tablet,16,0.0
48.34638628314602,Chicago,Online,Mobile,15,0.0
58.543887237433694,New York,Restaurant,Mobile,8,0.0
63.55750639061815,Chicago,Restaurant,Mobile,15,0.0
68.49267365825537,Chicago,Restaurant,Mobile,10,0.0
64.1890363427808,Houston,Online,Mobile,19,0.0
48.937863966061784,Houston,Online,Mobile,13,0.0
62.673220495481175,Los Angeles,Grocery,Mobile,11,0.0
6.9331416025751125,Los Angeles,Online,Mobile,21,0.0
63.58285550876391,New York,Electronics,Mobile,16,0.0
54.68048908706296,Los Angeles,Grocery,Mobile,6,0.0
79.55060162110524,Phoenix,Electronics,Mobile,15,0.0
38.01214709111956,Los Angeles,Electronics,Mobile,8,0.0
19.020789498930498,New York,Grocery,Mobile,18,0.0
18.582370857481756,Phoenix,Retail,Mobile,20,0.0
70.7260578414496,Houston,Electronics,Mobile,15,0.0
69.5039525956486,Los Angeles,Electronics,Desktop,10,0.0
25.957009478478223,Houston,Online,Desktop,22,0.0
58.883966545813436,Los Angeles,Restaurant,Mobile,8,0.0
47.314416756273914,New York,Electronics,Mobile,18,0.0
2061.1595109956716,International_B,Crypto,Unknown,4,1.0
61.36206410257292,New York,Grocery,Tablet,22,0.0
45.550502064434696,Houston,Online,Desktop,22,0.0
36.96799304788366,Chicago,Electronics,Mobile,19,0.0
39.10161826382101,Houston,Grocery,Mobile,12,0.0
59.09481824282269,Los Angeles,Online,Mobile,12,0.0
46.99766097492387,New York,Online,Mobile,9,0.0
64.6927509091866,Houston,Restaurant,Desktop,13,0.0
41.4623786010516,Houston,Electronics,Tablet,21,0.0
29.51942818227241,New York,Retail,Mobile,20,0.0
35.03026926886893,Phoenix,Electronics,Mobile,12,0.0
37.45373108097394,Chicago,Grocery,Desktop,6,0.0
34.15160158000077,Houston,Online,Mobile,18,0.0
51.233596996959434,Phoenix,Grocery,Mobile,20,0.0
64.73687794184866,Houston,Electronics,Mobile,10,0.0
39.0088572818284,Phoenix,Grocery,Tablet,12,0.0
53.69672247389748,Phoenix,Restaurant,Mobile,19,0.0
33.072805602260544,Chicago,Restaurant,Desktop,7,0.0
87.53591625116132,New York,Retail,Mobile,16,0.0
56.28494665190548,Chicago,Restaurant,Mobile,15,0.0
61.1246001880132,Chicago,Online,Desktop,11,0.0
2665.637117911224,International_A,Luxury,Unknown,2,1.0
73.59450416721421,Chicago,Grocery,Mobile,16,0.0
48.77848657295248,New York,Online,Mobile,17,0.0
44.60250129413257,Chicago,Restaurant,Desktop,9,0.0
31.74378161406974,Los Angeles,Retail,Mobile,16,0.0
39.28397073895404,Los Angeles,Retail,Desktop,9,0.0
29.869148694407176,New York,Online,Tablet,9,0.0
87.1329487312391,Los Angeles,Restaurant,Mobile,8,0.0
19.299195049352807,Houston,Grocery,Mobile,19,0.0
30.95367238522406,Houston,Electronics,Desktop,8,0.0
59.95996582490899,Los Angeles,Retail,Mobile,14,0.0
36.08610245605872,Los Angeles,Restaurant,Mobile,15,0.0
56.80102589137781,Houston,Retail,Mobile,21,0.0
44.62222618890339,Chicago,Online,Mobile,6,0.0
41.114134798477764,New York,Grocery,Desktop,9,0.0
27.788483090683425,Los Angeles,Grocery,Mobile,20,0.0
36.76427070463224,Houston,Online,Tablet,19,0.0
2874.760268916564,International_A,Luxury,Desktop,0,1.0
53.8519383746261,Houston,Grocery,Mobile,14,0.0
46.17944474799662,Houston,Electronics,Mobile,20,0.0
62.08241779177036,New York,Electronics,Mobile,11,0.0
60.0218833987969,Los Angeles,Grocery,Mobile,12,0.0
58.43092167073122,Chicago,Electronics,Mobile,22,0.0
66.43805008750448,Los Angeles,Grocery,Desktop,13,0.0
67.66219554294318,Phoenix,Online,Mobile,17,0.0
56.99600049135815,Phoenix,Electronics,Mobile,20,0.0
70.72175302092512,Los Angeles,Retail,Mobile,18,0.0
46.182555608936404,Los Angeles,Restaurant,Mobile,9,0.0
26.215350698457417,Phoenix,Grocery,Mobile,13,0.0
56.19641420454055,Los Angeles,Restaurant,Mobile,17,0.0
23.615056108024653,Chicago,Restaurant,Mobile,7,0.0
74.23887970772802,New York,Restaurant,Mobile,9,0.0
22.949826211185552,New York,Restaurant,Mobile,16,0.0
